text,star,app_id,reviewDate
"Soper. Game ,ilvoyyo",1,jp.konami.pesam,19/03/21
This is the best game ever 👍,5,jp.konami.pesam,19/03/21
This game is good i love that keep it up,5,jp.konami.pesam,19/03/21
Shout with me lady's we want league we want league 🔊🔊 I want to be able to play become a legend. whyyyyyy please even if it the last thing you do,3,jp.konami.pesam,19/03/21
Awsome,5,jp.konami.pesam,19/03/21
"Pes 2018 best, 2021 is bad",1,jp.konami.pesam,19/03/21
Best football game ever,5,jp.konami.pesam,19/03/21
This game was the world first cheating and scripted. 🤬🤬😡😡😡😡🤬🤬🤬😡😡😡😡,1,jp.konami.pesam,19/03/21
Ummmha,5,jp.konami.pesam,19/03/21
Nice and enjoyable,5,jp.konami.pesam,19/03/21
"Worst maintenance worst online matches and horrible passes,useless game and If you have an expensive mobile then you can play this game well",1,jp.konami.pesam,19/03/21
Good game,5,jp.konami.pesam,19/03/21
Always disconnecting from opponents and shows I lose,1,jp.konami.pesam,19/03/21
Excitement app,5,jp.konami.pesam,19/03/21
Good,5,jp.konami.pesam,19/03/21
S3,5,jp.konami.pesam,19/03/21
It's nice,5,jp.konami.pesam,19/03/21
This game is very useless just wasted my data and download it but could not open 😵,5,jp.konami.pesam,19/03/21
It makes my phone infinity zero 5 (7gig ram) hang anytime I close the app... Also star 🌟 players cannot move ball properly...,2,jp.konami.pesam,19/03/21
Scripting Sucks Makes it the worst game ever ever ever stop scripting Very very very disappointed from this game plus in iconic moment pack opening only silver balls no iconic 🥺🥺🥺 i have spet almost 9k coins but still no iconic,1,jp.konami.pesam,19/03/21
Maxudai game kela xtt mayere tr bll konami xtt rendi kla maxidai xtt sudmarani kla renda bllsuda kla koti mara gaysuda kla rendi,1,jp.konami.pesam,19/03/21
KONAMI BANGSAD JANCUK ASU GOBLOK ANJENGGGG MATCHDAY 10 ON TARGET GA ADA YANG MASUK GILIRAN LAWANNYA 1 SHOT MASUK,1,jp.konami.pesam,19/03/21
Buying huge players in the shop is disgusting moreover it is a destruction,4,jp.konami.pesam,19/03/21
Sometimes When playing auto kick,1,jp.konami.pesam,19/03/21
Is a nice game although this is my first time. I was told to download this app by my classmate. Good game,4,jp.konami.pesam,19/03/21
I installed. It requested permissions to apps and contacts. I thought it was standard. In 24 hours 1459$ was withdrawn from my PayPal. I'm not saying it's this Chinese app but please be careful when you are accepting permissions,1,jp.konami.pesam,19/03/21
Super,5,jp.konami.pesam,19/03/21
The connective issues render this game unplayable online. Konami are just the worst. It would be fairly easy to make this better than fifa mobile but the bumbling ineptitude of the developers is almost legendary. It's just boring and you have zero control over the player you purchase. It's like doing your taxes. Nightmare its garbage.,1,jp.konami.pesam,19/03/21
needs to improving lagx..control setting more.network establishing..,4,jp.konami.pesam,19/03/21
Supper game of world,5,jp.konami.pesam,19/03/21
Game was good in the start now it just automatically goes off even tho I'm winning n gives me the loss The players are half dead n dont give passes. Thrash game makes you lose for no reason,1,jp.konami.pesam,19/03/21
The game is not supported in my phone tecno f1,1,jp.konami.pesam,19/03/21
"I finally got to play the game a few times, the experience was amazing. But ever since the new update, it keeps failing to start up, I have ample space for the game so I don't understand as to why this is happening",3,jp.konami.pesam,19/03/21
Superb game,5,jp.konami.pesam,19/03/21
This is the best game I ever played😊😊😊😊,5,jp.konami.pesam,19/03/21
Gajjab khatarnak my favorite game ever😊😊😊,4,jp.konami.pesam,19/03/21
Fix your damn game man I was playing online and suddenly it says I disconnected and lose,3,jp.konami.pesam,19/03/21
"It's a great game, excellent graphics, bt some online players are fond of creating in-game lags, some know how to manipulate the game in a way to render it null. The most annoying part of it is there is no way of reporting this, even if there is it should be made easily accessible, the number of players doing this is getting out of hand, I can't play three games without playing against one of them.",2,jp.konami.pesam,19/03/21
Just slo goodp,5,jp.konami.pesam,19/03/21
Great,5,jp.konami.pesam,19/03/21
This game good,2,jp.konami.pesam,19/03/21
poor gameplay,1,jp.konami.pesam,19/03/21
Game paling teruk pernah jumpa alaf ini,1,jp.konami.pesam,19/03/21
Good,1,jp.konami.pesam,19/03/21
Waste game all the online game a re scripted And all the player Are nulling all them Are Shutting 😡😡😡😡😡😡😡😡,1,jp.konami.pesam,19/03/21
Good but not so good,4,jp.konami.pesam,19/03/21
I like this game becos its cool and you get to build your team and dl skills,5,jp.konami.pesam,19/03/21
Good Game,5,jp.konami.pesam,19/03/21
The worst game ever. had to break my phone because of the frustation this game gave me. I'll say its the best scripted game ever,1,jp.konami.pesam,19/03/21
It a good app download it,4,jp.konami.pesam,19/03/21
"I can't download weakly maintenance update.. Solve this problem please.. I want to play the game,but it not even open.",1,jp.konami.pesam,19/03/21
Ok,5,jp.konami.pesam,19/03/21
Too many opponents playing null cheats to get away with losing. Please fix and suspend their accounts. No changes done yet.. why the updates if you'll can't fix it?,1,jp.konami.pesam,19/03/21
Great,5,jp.konami.pesam,19/03/21
Good game,4,jp.konami.pesam,19/03/21
"Please remove the scripting in online matches Heynew users, don't waste your time and data because pes is now full filled with laggers and nullers and also in online matches konami using a terrible scripting system and also a rating system . please give same rewards to all users . because the users of pes are nulling theire online matches for rating and if you dropped under 900 rating your reward will be decrease so alll users in pes are trying to stable their rating iup to 900.",1,jp.konami.pesam,19/03/21
"Please remove the scripting in online matches Heynew users, don't waste your time and data because pes is now full filled with laggers and nullers and also in online matches konami using a terrible scripting system and also a rating system . please give same rewards to all users . because the users of pes are nulling theire online matches for rating and if you dropped under 900 rating your reward will be decrease so alll users in pes are trying to stable their rating iup to 900.",1,jp.konami.pesam,19/03/21
Beautiful,5,jp.konami.pesam,19/03/21
"I get its 5 star because the game was very good but the big problem I face. The problem is that, when I matchmake with good internet connection but the matchmake is always 90% of time failed, plzz fix this problem 🙂🙂🙏🙏",5,jp.konami.pesam,19/03/21
"Why we all play this stupid game where you have fight against Scripting, brain less referee, Connection issue, low Players performance , Bad luck , .......................... This game is a ragest game ever made",1,jp.konami.pesam,19/03/21
So fun,4,jp.konami.pesam,19/03/21
This is scripted from other players please don't install I think this problem would solve Konami please,1,jp.konami.pesam,19/03/21
Such a great game but all match days are fixed my players misses empty goals but the opponent goal from far away please don't fix matchdays many of us online rating decrease due to fixing. Please help.,3,jp.konami.pesam,19/03/21
Very good game but have match ending problm,1,jp.konami.pesam,19/03/21
There should be a tournament or league in the game..that will make PES even more interesting.,4,jp.konami.pesam,19/03/21
Please fix matchday bugs ......... The gaming experience is very bad only for that.....some users use it very very much..... Only for that I'm about to uninstall the game...,3,jp.konami.pesam,19/03/21
I like it,3,jp.konami.pesam,19/03/21
That game is just outstanding,5,jp.konami.pesam,19/03/21
Wow,5,jp.konami.pesam,19/03/21
I like this game because it has good graphics and it is good I will give it 2m out of 10 it's good thanks for the app konami,5,jp.konami.pesam,19/03/21
Worst ever system for a game.... Go and die konami... Worst F gane ever... Still has to play as no other football game is there... Konami bustards,1,jp.konami.pesam,19/03/21
"Woi game kntl, gue udah menang 3-0 trus maksud lu tiba2 di ending dan diitung null tuh apa bgst??? Anjg bgt ni game nyusain doang. Klo gasuka gue menang ya ngmg sini woi gausa cupu banyak settingan",1,jp.konami.pesam,19/03/21
Great football game Great i liket....😊😚😊😙😊😃🥰😄🥰😚😊😚😚😊,5,jp.konami.pesam,19/03/21
Very exciting game,5,jp.konami.pesam,19/03/21
Really great graphics. Really nice game.,5,jp.konami.pesam,19/03/21
1 number,5,jp.konami.pesam,19/03/21
so unfair game ...3 match I had played ...among 3 of them 2 match I lose and the next one I scored 2 goals (2 and nil) the match was disconnected without any network issue....I lose again.......worst game u had ever played ..wastage of time,2,jp.konami.pesam,19/03/21
Pes,5,jp.konami.pesam,19/03/21
Smart football game,5,jp.konami.pesam,19/03/21
✌🏻🎩👍🏻,5,jp.konami.pesam,19/03/21
Best game,5,jp.konami.pesam,19/03/21
Online multiplayer mode is not still playable. Both player doesn't get equal chances.,4,jp.konami.pesam,19/03/21
I like efootball pes ..konami,5,jp.konami.pesam,19/03/21
Problem solved,3,jp.konami.pesam,19/03/21
I don't have words,5,jp.konami.pesam,19/03/21
Op Game,4,jp.konami.pesam,19/03/21
I want earling halaand please,5,jp.konami.pesam,19/03/21
Blind referee and dirty play,1,jp.konami.pesam,19/03/21
Nur,5,com.goibibo,19/03/21
So help full,5,com.goibibo,19/03/21
good,5,com.goibibo,19/03/21
No refunds,1,com.goibibo,19/03/21
Fraud and scam app goibibo app dont download this app i am booking train tickets but money debited 2 time goibibo app is fraud and scam app so dont download this app i am lost my money and money also not refund guys Dont download and dont lose the money one star also weast this app i am giving 0 star (rate and review),1,com.goibibo,19/03/21
Will my money be returned to the same account? How much of my money is being shown in your account?,5,com.goibibo,19/03/21
hotle booking and bus booking is very easy and low of cost refund process also good.,5,com.goibibo,19/03/21
I ve booked my Rail ticktet many times and my amount deduct but not response third class app,1,com.goibibo,19/03/21
Average,3,com.goibibo,19/03/21
good service,5,com.goibibo,19/03/21
good experience,5,com.goibibo,19/03/21
Support team is helpfull,5,com.goibibo,19/03/21
Superb but cancel and refund system are not 🚫 good,5,com.goibibo,19/03/21
இதில் காண்பிக்கப்படும் ஹோட்டல் அறையின் புகைப்படத்தை நம்பி ஏமாந்து விடாதீர்கள் Do not be fooled by the photo of the hotel room shown here,1,com.goibibo,19/03/21
Nice,5,com.goibibo,19/03/21
nice,4,com.goibibo,19/03/21
Shity app,1,com.goibibo,19/03/21
"booked 2 night beach villa and 2 night water villa in maldives, on reaching hotel they told that only beach villa has been booked and that to through Agoda as subpartner !!! no customer care number to contact and app doesn't work, yet to resolve our issue. booking id HTLQLKA8K7",1,com.goibibo,19/03/21
one of my favourite,5,com.goibibo,19/03/21
"Very poor assistance. Tried to contact several times, but couldn't. Terrible experience.",1,com.goibibo,19/03/21
Super app ..my best friend during my trip...thank u goibibo for guiding me in my travel ...such a powerful app ....great thanks 😙😚,5,com.goibibo,19/03/21
No customer support. Post service is worst,1,com.goibibo,19/03/21
very good Job 👍,5,com.goibibo,19/03/21
good visibility,5,com.goibibo,19/03/21
very good👍 service,5,com.goibibo,19/03/21
"This app has very bad customer service. I have booked a hotel room, amount deducted from my account but no booking happened . How to get refund How to contact customer care",1,com.goibibo,19/03/21
No Resposa,1,com.goibibo,19/03/21
very good,3,com.goibibo,19/03/21
thanks for your valuable service ❤️,5,com.goibibo,19/03/21
Very Bad App Not Refund Money in Booking Cancellation In Direct Airline Dont Dowload This App And Customer Service Is Very Very Poor Not Satisfied this Apps,1,com.goibibo,19/03/21
nice,4,com.goibibo,19/03/21
excellent,5,com.goibibo,19/03/21
"Very poor, Cancelled tickets settlement. I have been a very good user, pre COVID I have booked hotels almost twice every month but now I will have to rethink, seeing the delay in settlement and customer service. Booking ID : TRNAFW6JJ47JRM Not settled yet.",1,com.goibibo,19/03/21
Faking,1,com.goibibo,19/03/21
nice,5,com.goibibo,19/03/21
Nice,5,com.goibibo,19/03/21
This company is froud only for customer payment collect and transaction filed this company is fake not use this app,1,com.goibibo,19/03/21
good,5,com.goibibo,19/03/21
Nice app,5,com.goibibo,19/03/21
good,4,com.goibibo,19/03/21
Don't go...for it you will face lots of problems...there is no one to help you...after your money get deducted...no coustomer care no. Nothing,1,com.goibibo,19/03/21
welldone,5,com.goibibo,19/03/21
No customer support. Very bad and worst experience.,1,com.goibibo,19/03/21
Extremely bad experience with go Ibibo hotel images are not same costumer service is seriously not good. I will not use this site from now onwards,1,com.goibibo,19/03/21
Supar Saport,5,com.goibibo,19/03/21
nalla irukku,3,com.goibibo,19/03/21
Poor aap no customer care Could not solve the problem No response on email also,1,com.goibibo,19/03/21
"No customer care, Any issue with hotel, we have to face, no prompt resolution, after check out, time pass e mail will send, will never recommend.",1,com.goibibo,19/03/21
nice,5,com.goibibo,19/03/21
My love I am to have the same night as he ki jah Tom hote hai jinka majhab,5,com.goibibo,19/03/21
Worst experience going to uninstall if am not geeting call back from customer support,1,com.goibibo,19/03/21
not getting offers as previously got,3,com.goibibo,19/03/21
good,2,com.goibibo,19/03/21
very good,1,com.goibibo,19/03/21
good,5,com.goibibo,19/03/21
"I booked a hotel on 16th it march, the amount is deducted but haven't got a confirmation mail, to me or the hotel. neither have I received a refund. no one in the customer care picks up the call, all the emails say the email id is invalid. I have no idea whom to contact. there are better apps to book your holidays",1,com.goibibo,19/03/21
"I have cancelled my hotel booking on 16th march and was waiting for the refund, payment was made through debit card... in the apps its showing in progress,but still no amount has been refunded. WORST app ,doing fraud business.. couldn't even connect with customer care. My booking Id - HTL962ZN3J",1,com.goibibo,19/03/21
very easy,4,com.goibibo,19/03/21
Excellent,5,com.goibibo,19/03/21
"in my experience, Goibibo offers slightly better discounts than MakeMyTrip and Yatra.",5,com.goibibo,19/03/21
wow,5,com.goibibo,19/03/21
ok,4,com.goibibo,19/03/21
good,4,com.goibibo,19/03/21
gio,5,com.goibibo,19/03/21
ok,5,com.goibibo,19/03/21
nice aap,5,com.goibibo,19/03/21
worst in cancellation,1,com.goibibo,19/03/21
"Worthless, I would prefer using other apps rather than using this.",1,com.goibibo,19/03/21
super 👍 mere Bhai,4,com.goibibo,19/03/21
nice,5,com.goibibo,19/03/21
poor service . no customer helpline . don't use this app,1,com.goibibo,19/03/21
no customer service . matlab fully pese do or chutiye bano,1,com.goibibo,19/03/21
poor service don't use this app. because customer spot is not available . dalle hai sabke sab dalal hai,1,com.goibibo,19/03/21
"My booking id is HTLYZZ5Y6P. I cancelled the hotel. But i do not get amy refund in my bank account. I can not contact coustomer care. There are no help number, mail id nothing.",1,com.goibibo,18/03/21
Worst ever app fraud app Money has been deducted but will never confirm your booking,1,com.goibibo,18/03/21
very useful app,5,com.goibibo,18/03/21
Nice mind blowing Keep it up,5,net.mobigame.zombietsunami,19/03/21
Sweet memories,5,net.mobigame.zombietsunami,19/03/21
Poo,1,net.mobigame.zombietsunami,19/03/21
❤❤,3,net.mobigame.zombietsunami,19/03/21
Very beautiful. ♥,5,net.mobigame.zombietsunami,19/03/21
This is a rilly fun game to play,3,net.mobigame.zombietsunami,19/03/21
stress reliever,5,net.mobigame.zombietsunami,19/03/21
Love this game I recommend it too you guys and well done to the producers of this app🥺🔥🥳🥳🥳it's been so entertaining during this lockdown corona virus pandemic time,5,net.mobigame.zombietsunami,19/03/21
Good Beautiful,5,net.mobigame.zombietsunami,19/03/21
Amazing game you should download it,5,net.mobigame.zombietsunami,19/03/21
"LIKE DONKEY KONG COUNTRY ONLY MUCH BETTER, MUCH BETTER 😊👍♥️TSUNAMI, COOL",5,net.mobigame.zombietsunami,19/03/21
Happy,5,net.mobigame.zombietsunami,19/03/21
Zombie Tsunami is one of the classic games that defined our childhood and that keep our hearts warm. 5 stars from one like me.,5,net.mobigame.zombietsunami,19/03/21
Hehe,5,net.mobigame.zombietsunami,19/03/21
Umusa,5,net.mobigame.zombietsunami,19/03/21
Super fantastic mind-blowing un beatable historic,5,net.mobigame.zombietsunami,19/03/21
I like it this app,5,net.mobigame.zombietsunami,19/03/21
So nice game i love it 💖😊,1,net.mobigame.zombietsunami,19/03/21
Hahahaahah,5,net.mobigame.zombietsunami,19/03/21
Okk,3,net.mobigame.zombietsunami,19/03/21
It's great,5,net.mobigame.zombietsunami,19/03/21
terpaksa biar lanjut,5,net.mobigame.zombietsunami,19/03/21
OMG it is really hard to Get the legendary pets but it take so long to get all the pets including the legendary pets,5,net.mobigame.zombietsunami,19/03/21
Dissociation,5,net.mobigame.zombietsunami,19/03/21
Amanatale😂😂😂😆😆😆😘,5,net.mobigame.zombietsunami,19/03/21
😂,2,net.mobigame.zombietsunami,19/03/21
sana gumana,5,net.mobigame.zombietsunami,19/03/21
E muoto bom fazia tempo que eu nao jogava esse jogo.,5,net.mobigame.zombietsunami,19/03/21
I love this! When I was 5 I started playing it non-stop infact this is my childhood game but 2 years later I forgot about it and now it showed up to my recommends in the play store I love this,5,net.mobigame.zombietsunami,19/03/21
I like the way that the zombies were eating people and then infecting them and then I love how the zombies walk 😂😂I love the game it's very fun PLEASE DOWNLOAD it is very fantastic it's a awesome game for children :D,5,net.mobigame.zombietsunami,18/03/21
I LOVE THIS GAMW SOOOOO FUN!!!❤🧡💛💚💙💜🤎🖤🤍,5,net.mobigame.zombietsunami,18/03/21
This game is nice,3,net.mobigame.zombietsunami,18/03/21
I download this because i just miss my childhood games😭,5,net.mobigame.zombietsunami,18/03/21
I just love it so much,5,net.mobigame.zombietsunami,18/03/21
Like the fact that dfndr is always looking out for any thing that can cause privacy problems and issues. Thank you all for being on guard 24/7..,5,com.psafe.msuite,19/03/21
Nice,5,com.psafe.msuite,19/03/21
Very good,5,com.psafe.msuite,19/03/21
GUD APP,5,com.psafe.msuite,19/03/21
I've done this a million times and defender or whoever never says I have a virus.you people mess people up bye doing this to everyone.,1,com.psafe.msuite,19/03/21
Can you stop giving me the antivirus I uninstall every hack and everything,1,com.psafe.msuite,19/03/21
Good,4,com.psafe.msuite,19/03/21
Ok,5,com.psafe.msuite,19/03/21
Obtener,5,com.psafe.msuite,19/03/21
I don't know yet,4,com.psafe.msuite,19/03/21
Yep Good,5,com.psafe.msuite,19/03/21
Heard about this on a crypto mining website. for some reason the developers chose to put their ad on the website which is known to serve crypto malware. why would a security application do that? think about it..,1,com.psafe.msuite,19/03/21
This app is hijack my phone. I can't do anything without these notices popping up every 2 minutes.,2,com.psafe.msuite,19/03/21
my experience with this app is real good it really helps me clear up my phone get duplicate pictures gone and cool my phone down when it needs to be cooled down because it's running real hot when memory is running low and I'll let me know so we can get rid of things in the snap and does virus checks and stuff like that it's real good,5,com.psafe.msuite,19/03/21
Clean of viruses,1,com.psafe.msuite,19/03/21
its ight,4,com.psafe.msuite,19/03/21
03/18/2021,5,com.psafe.msuite,19/03/21
Unknown at this time.,1,com.psafe.msuite,19/03/21
Cool,5,com.psafe.msuite,19/03/21
Nice,5,com.psafe.msuite,19/03/21
What a waste of time nothing but junk.,1,com.psafe.msuite,18/03/21
Nice app,5,com.psafe.msuite,18/03/21
nice app,5,com.psafe.msuite,18/03/21
Awesome,5,com.psafe.msuite,18/03/21
Nice,5,com.psafe.msuite,18/03/21
I am not sure yet but it's a good thing so far.,5,com.psafe.msuite,18/03/21
Bless,5,com.psafe.msuite,18/03/21
Slow download,2,com.psafe.msuite,18/03/21
I really like zest,5,com.google.android.apps.translate,19/03/21
👌 cool OK,1,com.google.android.apps.translate,19/03/21
Good,5,com.google.android.apps.translate,19/03/21
So good aap sr 🙏,5,com.google.android.apps.translate,19/03/21
It was great,5,com.google.android.apps.translate,19/03/21
"This is the only solution to every problem related to my English because My english is very weak Since I used Google Translate, all the problems related to my English have been solved.",5,com.google.android.apps.translate,19/03/21
Good,5,com.google.android.apps.translate,19/03/21
Nice,5,com.google.android.apps.translate,19/03/21
Nice,5,com.google.android.apps.translate,19/03/21
Woow it's good translator.,5,com.google.android.apps.translate,19/03/21
awsm,1,com.google.android.apps.translate,19/03/21
Excellent,4,com.google.android.apps.translate,19/03/21
Some time I'm so confused and this app so help me,5,com.google.android.apps.translate,19/03/21
Good app,5,com.google.android.apps.translate,19/03/21
good app,5,com.google.android.apps.translate,19/03/21
Yammy,5,com.google.android.apps.translate,19/03/21
Nice app,5,com.google.android.apps.translate,19/03/21
Super,5,com.google.android.apps.translate,19/03/21
Poor,1,com.google.android.apps.translate,19/03/21
Perfect,5,com.google.android.apps.translate,19/03/21
Good👍,4,com.google.android.apps.translate,19/03/21
Good application Google,5,com.google.android.apps.translate,19/03/21
Wow Wow Hakxbsjskd 😊😁😁😊😁😊😊😁😃🐶😂🐩🐱🐭🔰,4,com.google.android.apps.translate,19/03/21
Hammad,1,com.google.android.apps.translate,19/03/21
ងហត,5,com.google.android.apps.translate,19/03/21
Let us translate the entire screen in Discord,1,com.google.android.apps.translate,19/03/21
Good app thankyou,5,com.google.android.apps.translate,19/03/21
This is very good appr,1,com.google.android.apps.translate,19/03/21
Dr Gautam n.majumdar,5,com.google.android.apps.translate,19/03/21
Good app,5,com.google.android.apps.translate,19/03/21
Good work👌,5,com.google.android.apps.translate,19/03/21
Good,2,com.google.android.apps.translate,19/03/21
500/500,5,com.google.android.apps.translate,19/03/21
Helpfull,5,com.google.android.apps.translate,19/03/21
Excellent 👌,5,com.google.android.apps.translate,19/03/21
Perfect,4,com.google.android.apps.translate,19/03/21
Very good!!,5,com.google.android.apps.translate,19/03/21
Good,5,com.google.android.apps.translate,19/03/21
Nice,5,com.google.android.apps.translate,19/03/21
This App is Best Not Bad,5,com.google.android.apps.translate,19/03/21
94% correct,5,com.google.android.apps.translate,19/03/21
Google Translate Best Translate Application Aur World's Famous Translate Application,5,com.google.android.apps.translate,19/03/21
Very good,4,com.google.android.apps.translate,19/03/21
Very good app,5,com.google.android.apps.translate,19/03/21
Good,5,com.google.android.apps.translate,19/03/21
Good,5,com.google.android.apps.translate,19/03/21
Good app,5,com.google.android.apps.translate,19/03/21
Op app,5,com.google.android.apps.translate,19/03/21
well,5,com.google.android.apps.translate,19/03/21
જય માતાજી,5,com.google.android.apps.translate,19/03/21
Not sure if this app works because I haven't been able to figure out how to use it.,2,com.google.android.apps.translate,19/03/21
Good,5,com.google.android.apps.translate,19/03/21
Nice app,5,com.google.android.apps.translate,19/03/21
Pwoliyee😍,5,com.google.android.apps.translate,19/03/21
Offline translation are not good otherwise I like the app,4,com.google.android.apps.translate,19/03/21
Nice Application...,5,com.google.android.apps.translate,19/03/21
Nice,5,com.google.android.apps.translate,19/03/21
Op,5,com.google.android.apps.translate,19/03/21
very good app,5,com.google.android.apps.translate,19/03/21
Nice,5,com.google.android.apps.translate,19/03/21
Super se super,5,com.google.android.apps.translate,19/03/21
Nice,5,com.google.android.apps.translate,19/03/21
Nise,5,com.google.android.apps.translate,19/03/21
Hrj,5,com.google.android.apps.translate,19/03/21
"There is one problem, long sentences can be saved.",4,com.google.android.apps.translate,19/03/21
Good app,4,com.google.android.apps.translate,19/03/21
Very nice very good very useful,5,com.google.android.apps.translate,19/03/21
Very use full and easy,4,com.google.android.apps.translate,19/03/21
J3,5,com.google.android.apps.translate,19/03/21
Go to youtube and subscribe my channel pless support me,5,com.google.android.apps.translate,19/03/21
This app is so useful,5,com.google.android.apps.translate,19/03/21
Chote bahi,3,com.google.android.apps.translate,19/03/21
Wonder app for translation,5,com.google.android.apps.translate,19/03/21
Google tried and,5,com.google.android.apps.translate,19/03/21
Good,4,com.opera.mini.native,19/03/21
Is the camera translate good is this app considerate og your time good and answer is tight Nice Google,5,com.google.android.apps.translate,19/03/21
Translating Smooth But Some Sensitive Words Not Translating Brief To Learn . 😀,3,com.google.android.apps.translate,19/03/21
👌,5,com.google.android.apps.translate,19/03/21
Very nice app,5,com.google.android.apps.translate,19/03/21
"There should be a hold option when I'm using the live🎤 translation...so when I leave, then return to speak more words, it doesnt keep erasing all I had done. This is very frustrating.",2,com.google.android.apps.translate,19/03/21
Good.,5,com.google.android.apps.translate,19/03/21
نائس ایپس,5,com.google.android.apps.translate,19/03/21
Nice,5,com.google.android.apps.translate,19/03/21
Awesome,5,com.google.android.apps.translate,19/03/21
عالی,5,com.google.android.apps.translate,19/03/21
good,5,com.google.android.apps.translate,19/03/21
"It's a wrost aap , please update this aap",1,com.google.android.apps.translate,19/03/21
"So wonderful translator, I love it",5,com.google.android.apps.translate,19/03/21
Very nice this app esly transalet,5,com.google.android.apps.translate,19/03/21
Thank you very nice,5,com.google.android.apps.translate,19/03/21
Google doesn't provide a changelog for. Bad practice!,1,com.google.android.apps.translate,19/03/21
I'm very satisfied and glad because that is a perfect between a man and other people without language to hard.,5,com.google.android.apps.translate,19/03/21
Ap opens then closes.,1,com.google.android.apps.translate,19/03/21
Very good app,5,com.google.android.apps.translate,19/03/21
Usaar,5,com.google.android.apps.translate,19/03/21
Super,5,com.google.android.apps.translate,19/03/21
Just keep in mind that the translations are not always good. Besides that it's a great and amazing app. It's free. And got an option for offline downloads. I love it and use it. Even when I'm teaching,4,com.google.android.apps.translate,19/03/21
Mm,3,com.google.android.apps.translate,19/03/21
Nice beautiful good,5,com.opera.mini.native,19/03/21
We'll try it yourself,5,com.opera.mini.native,19/03/21
Good,5,com.opera.mini.native,19/03/21
Marvelous,5,com.opera.mini.native,19/03/21
Good,5,com.opera.mini.native,19/03/21
😊,5,com.opera.mini.native,19/03/21
Not blocked,5,com.opera.mini.native,19/03/21
Good,5,com.opera.mini.native,19/03/21
Good expriens,5,com.opera.mini.native,19/03/21
💗💗💖💖💖💖,5,com.opera.mini.native,19/03/21
Very good app,5,com.opera.mini.native,19/03/21
Best app ever,5,com.opera.mini.native,19/03/21
It's soo gudhelpfull,5,com.opera.mini.native,19/03/21
To,5,com.opera.mini.native,19/03/21
Very bad app,1,com.opera.mini.native,19/03/21
Definitely has some bugs her and there. But pretty useful as a minimalistic browser. Plus points on the download feature too. Good job.,3,com.opera.mini.native,19/03/21
Nice,5,com.opera.mini.native,19/03/21
X video,5,com.opera.mini.native,19/03/21
Nice app it's very helpful.im enjoy this app,5,com.opera.mini.native,19/03/21
Nc app,5,com.opera.mini.native,19/03/21
Very good app,5,com.opera.mini.native,19/03/21
Excellent Features and Great Application,5,com.opera.mini.native,19/03/21
Nice,5,com.opera.mini.native,19/03/21
Nice,5,com.opera.mini.native,19/03/21
"Great app, except the ads",4,com.opera.mini.native,19/03/21
Ok,4,com.opera.mini.native,19/03/21
Its doesnt really block ads well,3,com.opera.mini.native,19/03/21
Austinbona156emailcom,5,com.opera.mini.native,19/03/21
Isgood,5,com.opera.mini.native,19/03/21
Very simple and Super,4,com.opera.mini.native,19/03/21
Superb,5,com.opera.mini.native,19/03/21
Good one,4,com.opera.mini.native,19/03/21
Jjj,5,com.opera.mini.native,19/03/21
Nice,5,com.opera.mini.native,19/03/21
Poa,2,com.opera.mini.native,19/03/21
I dislike this,1,com.opera.mini.native,19/03/21
Ok,5,com.opera.mini.native,19/03/21
It is a best app of entertainment,5,com.opera.mini.native,19/03/21
Hh,3,com.opera.mini.native,19/03/21
Nc,5,com.opera.mini.native,19/03/21
Perfect,4,com.opera.mini.native,19/03/21
This app is so good,5,com.opera.mini.native,19/03/21
Good happy,5,com.opera.mini.native,19/03/21
Shalam Fhfc,5,com.opera.mini.native,19/03/21
Supar,5,com.opera.mini.native,19/03/21
"Just got started with you,but I feel good with you guys",5,com.opera.mini.native,19/03/21
I am still installing it.,5,com.opera.mini.native,19/03/21
Nice,5,com.opera.mini.native,19/03/21
This is a super e browser,5,com.opera.mini.native,19/03/21
Exceptional good,4,com.opera.mini.native,19/03/21
Mst,3,com.opera.mini.native,19/03/21
Hi Thanks,4,com.opera.mini.native,19/03/21
Good,5,com.opera.mini.native,19/03/21
Nice,5,com.opera.mini.native,19/03/21
Nice for official account,5,com.opera.mini.native,19/03/21
Maintain excellent performance,5,com.opera.mini.native,19/03/21
Very very very good browser,5,com.opera.mini.native,19/03/21
better,3,com.opera.mini.native,19/03/21
No good,2,com.opera.mini.native,19/03/21
Ok shob kichu deka jay ekon,5,com.opera.mini.native,19/03/21
Good,5,com.opera.mini.native,19/03/21
I think thank for feedback,4,com.opera.mini.native,19/03/21
This is a good app,5,com.opera.mini.native,19/03/21
Lajawab,5,com.opera.mini.native,19/03/21
Good app,2,com.opera.mini.native,19/03/21
nice app,5,com.opera.mini.native,19/03/21
Too much ads,1,com.opera.mini.native,19/03/21
Good,5,com.opera.mini.native,19/03/21
This is very helpful app,5,com.opera.mini.native,19/03/21
Exceptional 😊,5,com.opera.mini.native,19/03/21
"Amazing ,ad blockinglowdatacharge",5,com.opera.mini.native,19/03/21
I cant update it,5,com.opera.mini.native,19/03/21
"Deva,Rajput",1,com.opera.mini.native,19/03/21
Excellent browser,4,com.opera.mini.native,19/03/21
Gig,3,com.opera.mini.native,19/03/21
It is very fast and easy to us I like it😍😍😍😍😍😍😍,5,com.opera.mini.native,19/03/21
